Configuracion,Cruza,Mutacion,Tasa_mutacion,Tam_poblacion,Elitismo,Mejor_Fitness,Diversidad_Final
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,159145.50848769955,0.15815789473684208
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,173194.51223911083,0.1286842105263158
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,205331.6297735976,0.03710526315789473
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,193162.10797369236,0.04078947368421052
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,164880.0169525624,0.06
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,190749.25627655323,0.07868421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,187717.68714777852,0.11368421052631578
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,185176.70004087884,0.0781578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,185284.69388281932,0.056578947368421055
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,205202.43107360866,0.05526315789473684
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,191127.62194393374,0.08447368421052631
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,201577.47655902436,0.03710526315789473
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,186400.12774055547,0.13315789473684211
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,199296.32143630701,0.038157894736842106
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,155993.24539364254,0.12263157894736841
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,206016.7453063317,0.04973684210526316
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,137337.27618321005,0.09210526315789473
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,164150.46014342862,0.09894736842105263
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,180632.27669722558,0.052631578947368425
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,184895.05367390357,0.10526315789473685
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,177662.49039607964,0.21289473684210528
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,199938.25165805008,0.03631578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,189807.9845002082,0.07342105263157896
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,178479.44689579372,0.10289473684210527
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,200703.01923190287,0.05184210526315789
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,166978.202231217,0.10736842105263157
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,160756.7386847831,0.08789473684210526
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,200792.21183538387,0.038421052631578946
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,199341.35907591035,0.11026315789473683
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,202253.03511648136,0.04105263157894736
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,178560.38719888587,0.06631578947368422
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,195109.2533892164,0.047894736842105254
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,126078.02757958196,0.7742105263157896
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,127646.00102573707,0.13236842105263155
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,118199.57471139498,0.08315789473684211
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,129267.80392199352,0.14473684210526316
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,104223.90975529743,0.08263157894736843
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,129835.27029983155,0.07421052631578948
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,133488.00370087032,0.13710526315789473
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,130173.24343346445,0.7707894736842104
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,126315.96294875506,0.07789473684210528
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,119585.67691373706,0.095
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,128992.30987761222,0.14526315789473684
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,128185.64778668474,0.735
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,127873.17484603835,0.095
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,132323.338274073,0.08894736842105264
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,130655.13496292902,0.08421052631578949
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,121312.06239916685,0.17684210526315788
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,116128.38241283626,0.5794736842105263
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,124688.32437619538,0.07894736842105263
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,137742.99776080574,0.10263157894736842
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,123808.71335209135,0.09447368421052633
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,134954.55251111946,0.6913157894736842
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,118407.24398972628,0.6965789473684211
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,124751.06275596592,0.1268421052631579
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,118611.78605116032,0.7276315789473685
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,124433.17700753837,0.12842105263157894
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,129678.38442031655,0.105
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,141650.64930281483,0.20131578947368417
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,115942.21839352339,0.7286842105263159
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,133273.9370018001,0.18789473684210528
cruce_orden | mutacion_intercambio | mut:0.05 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.05,50,True,121378.94477255562,0.7147368421052631
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,129008.01981795327,0.7960526315789473
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,122395.1217791729,0.828421052631579
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,116016.52353647715,0.7226315789473685
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,118513.69810980663,0.831578947368421
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,118588.41104899082,0.7794736842105263
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,116143.45901395976,0.8139473684210526
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,127213.3710620994,0.81
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,128130.29225473604,0.8328947368421052
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,110774.95058501439,0.8005263157894738
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,120113.33694058245,0.8244736842105262
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,109918.60899014639,0.8578947368421052
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,124811.20570653027,0.8286842105263158
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,124624.3004837142,0.8134210526315789
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,113686.11454900111,0.8034210526315789
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,127586.75576974182,0.8313157894736841
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,123052.38839225456,0.7963157894736842
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,127323.57302581849,0.8397368421052631
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,130610.46553426367,0.8536842105263157
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,124719.44681451964,0.8142105263157896
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,132704.0278796909,0.8128947368421052
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,132651.84500710267,0.8073684210526315
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,119354.63191365753,0.7892105263157895
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,117065.66710342561,0.8386842105263157
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,123492.35001115523,0.7926315789473684
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,131126.40129468753,0.7807894736842104
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,127505.19128716958,0.8136842105263158
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,122135.79651137933,0.8252631578947368
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,128556.39550783101,0.8289473684210527
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,120433.67847040441,0.8286842105263158
cruce_orden | mutacion_intercambio | mut:0.05 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.05,100,True,122600.93810852368,0.8013157894736842
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,117018.68744916689,0.85
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,127736.3427281695,0.824736842105263
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,119488.44391389875,0.8531578947368419
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,125986.95590632416,0.8365789473684211
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,120916.51011397091,0.83
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,114927.52523966017,0.8328947368421052
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,118788.86296155177,0.8202631578947368
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,128855.03590030757,0.8418421052631578
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,122937.23986997613,0.8352631578947368
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,118852.58640125534,0.8202631578947367
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,111949.48157901199,0.8489473684210526
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,126770.70238620418,0.8313157894736841
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,111050.82147167178,0.8426315789473684
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,127216.6363393706,0.8476315789473685
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,117790.85269789226,0.82
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,115923.95609309578,0.8363157894736843
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,121793.81972127238,0.8373684210526315
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,114990.21379971583,0.85
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,119173.36293039538,0.86
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,125963.19376046167,0.8597368421052632
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,128213.3969876877,0.8426315789473685
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,122675.21585830177,0.8321052631578947
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,122514.93338183839,0.8378947368421052
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,119130.87518516529,0.8386842105263159
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,117958.25865898839,0.8376315789473685
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,116427.45802625013,0.8513157894736844
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,106660.56540526025,0.8563157894736843
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,124108.57745124136,0.868684210526316
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,119695.00750476436,0.8221052631578948
cruce_orden | mutacion_intercambio | mut:0.05 | pob:200 | elit:True,cruce_orden,mutacion_intercambio,0.05,200,True,114532.80922972191,0.8486842105263159
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,127460.03958941811,0.5592105263157895
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,116053.56953841393,0.08342105263157894
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,122329.37411965732,0.7371052631578947
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,129304.79532004203,0.095
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,127640.68611012206,0.6102631578947368
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,122416.52757565578,0.7810526315789474
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,132368.0046252987,0.37131578947368427
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,132981.2142186031,0.7697368421052632
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,124434.31011139974,0.17973684210526314
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,119746.013385068,0.09105263157894736
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,125566.68949928967,0.7836842105263158
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,131025.35708981444,0.745
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,132205.46534977306,0.7381578947368422
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,123961.34975183473,0.15473684210526314
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,126717.6779183017,0.7197368421052631
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,125687.37489852528,0.8110526315789474
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,135677.97994457305,0.1013157894736842
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,133458.66583765936,0.24736842105263157
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,125800.85774700755,0.10105263157894737
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,130872.49335210198,0.7765789473684211
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,136696.8868154393,0.15131578947368418
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,130355.83348754811,0.6594736842105263
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,129634.03581543187,0.5844736842105264
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,124772.0135349639,0.7739473684210526
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,136468.5758644126,0.8342105263157896
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,130551.94562239367,0.5723684210526315
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,132032.05423163297,0.105
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,125796.54751561453,0.13973684210526316
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,119371.0208778923,0.7247368421052631
cruce_orden | mutacion_intercambio | mut:0.1 | pob:50 | elit:True,cruce_orden,mutacion_intercambio,0.1,50,True,128028.6140491474,0.09578947368421051
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,116434.7181125309,0.8426315789473685
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,127290.49324473161,0.8181578947368422
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,125301.67197285165,0.7971052631578948
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,124329.4900676513,0.8315789473684211
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,128661.16003959795,0.7981578947368422
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,118142.30233809662,0.8386842105263159
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,128621.69173722011,0.800263157894737
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,111537.48011282757,0.8436842105263157
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,116631.36488436013,0.8544736842105263
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,132795.70690732822,0.7673684210526315
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,127572.41246100675,0.8392105263157894
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,123060.2046250448,0.7757894736842104
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,127419.6649810748,0.6434210526315789
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,126338.7602571721,0.7710526315789474
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,129382.12216202353,0.8431578947368422
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,124357.32090707959,0.8376315789473685
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,119470.62135268358,0.835
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,122297.3786223715,0.824736842105263
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,125525.42444815654,0.8492105263157894
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,125652.84579230109,0.7936842105263159
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,130467.43474602542,0.7886842105263159
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,126618.77497949531,0.8428947368421053
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,131798.51872068347,0.8197368421052633
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,116316.68355279579,0.8336842105263158
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,123006.68974843434,0.7907894736842106
cruce_orden | mutacion_intercambio | mut:0.1 | pob:100 | elit:True,cruce_orden,mutacion_intercambio,0.1,100,True,136262.2838652542,0.8139473684210526
