Configuracion,Cruza,Mutacion,Penalizacion,Elitismo,Ejecucion_No,Mejor_Fitness,Diversidad_Final,Peso_Final,Valor_Final
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,47,368.96571206507264,0.21550999999999998,56,373
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,48,375.51586840897426,0.20371333333333339,55,377
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,49,374.96571206507264,0.2098433333333333,56,379
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,50,380.96571206507264,0.20841000000000007,56,385
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,51,370.0336684157154,0.2151766666666667,57,381
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,52,381.51586840897426,0.21402333333333332,55,383
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,53,373.96571206507264,0.21077666666666667,56,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,54,372.96571206507264,0.21769,56,377
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,55,373.0336684157154,0.21375333333333332,57,384
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,56,373.96571206507264,0.20931666666666668,56,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,57,374.0336684157154,0.21289333333333343,57,385
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,58,371.0336684157154,0.21425666666666662,57,382
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,59,374.0336684157154,0.21311333333333335,56,379
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,60,374.96571206507264,0.21475000000000002,56,379
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,61,367.0336684157154,0.20046333333333333,57,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,62,369.96571206507264,0.21224333333333345,56,374
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,63,371.96571206507264,0.2091633333333334,56,376
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,64,375.0336684157154,0.2158766666666667,57,386
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,65,376.96571206507264,0.21403333333333327,56,381
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,66,374.0336684157154,0.21026333333333333,57,385
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,67,375.0336684157154,0.21812333333333328,57,386
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,68,376.51586840897426,0.21015333333333333,55,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,69,375.51586840897426,0.21033,55,377
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,70,366.96571206507264,0.21386666666666665,56,371
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,71,374.96571206507264,0.21057333333333336,56,379
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,72,375.96571206507264,0.21434,56,380
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,73,368.96571206507264,0.21616000000000005,56,373
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,74,369.51586840897426,0.21430666666666662,55,371
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,75,366.96571206507264,0.21568000000000004,56,371
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,76,373.96571206507264,0.2143766666666667,56,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,77,369.96571206507264,0.2109166666666667,56,374
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,78,367.96571206507264,0.21305999999999994,56,372
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,79,370.96571206507264,0.21629666666666664,56,375
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,80,372.96571206507264,0.20767999999999998,56,377
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,81,378.51586840897426,0.21966999999999998,55,380
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,82,382.0336684157154,0.21110000000000004,57,393
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,83,372.96571206507264,0.20452333333333336,56,377
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,84,366.96571206507264,0.21725333333333335,57,384
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,85,383.0336684157154,0.21597666666666665,57,394
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,86,379.0336684157154,0.21352333333333337,57,390
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,87,370.0336684157154,0.21387333333333333,54,372
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,88,379.51586840897426,0.20952,55,381
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,89,367.96571206507264,0.20724333333333336,56,372
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,90,364.51586840897426,0.21393666666666664,55,366
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,91,364.1904201295827,0.20956666666666673,58,394
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,92,372.0336684157154,0.21733000000000002,57,383
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,93,378.0336684157154,0.2177333333333334,57,389
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,94,374.96571206507264,0.21344333333333332,56,379
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,95,373.96571206507264,0.2201933333333332,56,378
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,96,367.51586840897426,0.21451666666666674,55,369
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,97,368.96571206507264,0.20743333333333336,56,373
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,98,380.96571206507264,0.21117,56,385
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,99,376.0336684157154,0.21147,57,387
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:True,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,True,100,373.0336684157154,0.20741000000000004,57,384
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,1,347.0336684157154,0.21434666666666666,55,344
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,2,340.96571206507264,0.21106333333333335,53,322
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,3,327.45401849966856,0.21718000000000004,57,371
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,4,331.45401849966856,0.21184333333333336,55,330
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,5,320.7991446307681,0.2132666666666667,57,343
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,6,338.0336684157154,0.2191066666666668,57,318
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,7,348.0336684157154,0.21212666666666669,54,326
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,8,330.0336684157154,0.21730666666666673,54,339
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,9,352.0336684157154,0.21175666666666673,54,329
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,10,337.0336684157154,0.21353666666666668,56,344
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,11,330.51586840897426,0.21390000000000003,56,366
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,12,355.96571206507264,0.2164866666666666,56,364
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,13,332.9728171817154,0.2181833333333333,57,368
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,14,320.51586840897426,0.21816666666666656,52,332
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,15,346.0336684157154,0.21281,57,349
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,16,336.51586840897426,0.21220999999999998,56,366
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,17,345.96571206507264,0.21245000000000003,57,345
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,18,350.96571206507264,0.21539666666666665,55,336
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,19,346.0336684157154,0.21111666666666654,56,351
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,20,346.51586840897426,0.21064000000000008,56,354
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,21,338.1904201295827,0.21707333333333328,55,354
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,22,350.45401849966856,0.21697999999999998,54,346
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,23,338.96571206507264,0.21589000000000005,57,364
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,24,364.0336684157154,0.21149000000000004,57,373
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,25,324.96571206507264,0.2131066666666666,56,355
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,26,348.0336684157154,0.2124566666666666,55,349
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,27,353.96571206507264,0.21681333333333336,56,325
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,28,341.96571206507264,0.2130166666666666,52,337
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,29,339.0,0.2117066666666667,56,342
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,30,336.45401849966856,0.22036333333333333,57,356
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,31,345.51586840897426,0.21413666666666664,55,331
cruce_dos_puntos | mutacion_independiente | fitness_exponencial | Elitismo:False,cruce_dos_puntos,mutacion_independiente,fitness_exponencial,False,32,322.1904201295827,0.21571333333333334,54,317
