Configuracion,Cruza,Mutacion,Tasa_mutacion,Tam_poblacion,Elitismo,Mejor_Fitness,Ejecución No.,Diversidad_Final
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,173136.87886217027,26,0.23631578947368417
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,156323.9410791451,27,0.07578947368421053
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,200111.79983488328,28,0.06578947368421054
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:100 | elit:False,cruce_ciclos,mutacion_inversion,0.2,100,False,170112.385088709,29,0.06236842105263157
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,188052.84942426486,0,0.05973684210526316
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,201647.09635314744,1,0.10026315789473682
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,197575.80495388046,2,0.05973684210526316
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,184448.87622484128,3,0.09368421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,147125.04657229024,4,0.13131578947368422
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,191967.23385768768,5,0.06921052631578947
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,191766.87338493663,6,0.04368421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,193644.4671844406,7,0.09
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,171137.19946407957,8,0.07
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,188089.45241664353,9,0.12131578947368421
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,180480.97379518463,10,0.07578947368421053
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,202676.81356323778,11,0.057368421052631575
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,182570.7581726785,12,0.14157894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,172208.66251757412,13,0.09
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,197311.6738173177,14,0.053157894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,174456.0315674369,15,0.09868421052631579
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,133314.4170417622,16,0.09289473684210528
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,188515.57228366233,17,0.24368421052631578
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,168546.889475271,18,0.18289473684210528
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,154339.62298133466,19,0.10394736842105262
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,173412.01244132168,20,0.05921052631578948
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,203302.2647922382,21,0.053684210526315786
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,193194.34720732248,22,0.11657894736842106
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,204259.7458218287,23,0.07210526315789474
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,203799.3311120887,24,0.1607894736842105
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,193372.966492712,25,0.08342105263157894
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,187214.3750996305,26,0.06236842105263157
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,189381.66979011035,27,0.12447368421052632
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,141857.92453858998,28,0.06973684210526315
cruce_ciclos | mutacion_inversion | mut:0.2 | pob:200 | elit:False,cruce_ciclos,mutacion_inversion,0.2,200,False,190379.0709167928,29,0.075
